Longitude,Latitude,Div,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Routes,Type,North/South St,East/West St,Corner,ADA,ADA Notes,LowTurnstiles,Hi Turnstiles,EXIT ONLY,Notes
-73.973526,40.6857,IND,Fulton Street,Lafayette Av,C,,,,,,,,,C,Stair,Oxford St,Fulton Ave,SW,FALSE,,Yes,,,
-73.973308,40.686077,IND,Fulton Street,Lafayette Av,C,,,,,,,,,C,Stair,Oxford St,Fulton Ave,NE,FALSE,,Yes,,,
-73.974278,40.686041,IND,Fulton Street,Lafayette Av,C,,,,,,,,,C,Stair,Portland Ave,Fulton Ave,SE,FALSE,,Yes,,,
-73.974347,40.686409,IND,Fulton Street,Lafayette Av,C,,,,,,,,,C,Stair,Portland Ave,Fulton Ave,NE,FALSE,,Yes,,,
-73.974517,40.686119,IND,Fulton Street,Lafayette Av,C,,,,,,,,,C,Stair,Portland Ave,Fulton Ave,SW,FALSE,,Yes,,,
-73.974606,40.686553,IND,Fulton Street,Lafayette Av,C,,,,,,,,,C,Stair,Portland Ave,Fulton Ave,NW,FALSE,,Yes,,,
-73.966797,40.683653,IND,Fulton Street,Clinton & Washington Avs,C,,,,,,,,,C,Stair,Clinton Ave,Fulton Ave,NE,FALSE,,Yes,,,
-73.967069,40.683695,IND,Fulton Street,Clinton & Washington Avs,C,,,,,,,,,C,Stair,Clinton Ave,Fulton Ave,NW,FALSE,,Yes,,,
-73.966741,40.683317,IND,Fulton Street,Clinton & Washington Avs,C,,,,,,,,,C,Stair,Clinton Ave,Fulton Ave,SE,FALSE,,No,No,Yes,
-73.96463,40.682868,IND,Fulton Street,Clinton & Washington Avs,C,,,,,,,,,C,Stair,Washington Ave,Fulton Ave,SE,FALSE,,Yes,,,
-73.964689,40.683172,IND,Fulton Street,Clinton & Washington Avs,C,,,,,,,,,C,Stair,Washington Ave,Fulton Ave,NE,FALSE,,No,Yes,,
-73.95559,40.681256,IND,Fulton Street,Franklin Av,C,FS,,,,,,,,CFS,Stair,Franklin Ave,Fulton St,NE,TRUE,,Yes,,,
-73.949515,40.680547,IND,Fulton Street,Nostrand Av,A,C,,,,,,,,AC,Stair,Nostrand Ave,Fulton St,NE,FALSE,,Yes,,,
-73.949753,40.680572,IND,Fulton Street,Nostrand Av,A,C,,,,,,,,AC,Stair,Nostrand Ave,Fulton St,NW,FALSE,,Yes,,,
-73.949414,40.680228,IND,Fulton Street,Nostrand Av,A,C,,,,,,,,AC,Stair,Nostrand Ave,Fulton St,SE,FALSE,,Yes,Yes,,
-73.949635,40.680262,IND,Fulton Street,Nostrand Av,A,C,,,,,,,,AC,Stair,Nostrand Ave,Fulton St,SW,FALSE,,Yes,Yes,,
-73.940247,40.68001,IND,Fulton Street,Kingston-Throop,C,,,,,,,,,C,Stair,Throop Ave,Fulton St,NE,FALSE,,Yes,,,
-73.940483,40.680057,IND,Fulton Street,Kingston-Throop,C,,,,,,,,,C,Stair,Throop Ave,Fulton St,NW,FALSE,,Yes,,,
-73.941119,40.679804,IND,Fulton Street,Kingston-Throop,C,,,,,,,,,C,Stair,Kingston Ave,Fulton St,SE,FALSE,,Yes,,,
-73.941362,40.679728,IND,Fulton Street,Kingston-Throop,C,,,,,,,,,C,Stair,Kingston Ave,Fulton St,SW,FALSE,,Yes,,,
-73.930044,40.679095,IND,Fulton Street,Utica Av,A,C,,,,,,,,AC,Stair,Utica Ave,Fulton St,SW,FALSE,,Yes,,,
-73.929725,40.679487,IND,Fulton Street,Utica Av,A,C,,,,,,,,AC,Stair,Utica Ave,Fulton St,NW,FALSE,,Yes,,,
-73.931987,40.679346,IND,Fulton Street,Utica Av,A,C,,,,,,,,AC,Stair,Stuyvesant Ave,Fulton St,SW,FALSE,,Yes,Yes,,
-73.932021,40.67953,IND,Fulton Street,Utica Av,A,C,,,,,,,,AC,Stair,Stuyvesant Ave,Fulton St,NW,FALSE,,Yes,Yes,,
-73.921552,40.678702,IND,Fulton Street,Ralph Av,C,,,,,,,,,C,Stair,Ralph Ave,Fulton St,SE,FALSE,,Yes,,,
-73.921442,40.678984,IND,Fulton Street,Ralph Av,C,,,,,,,,,C,Stair,Ralph Ave,Fulton St,NE,FALSE,,Yes,,,
-73.92187,40.679164,IND,Fulton Street,Ralph Av,C,,,,,,,,,C,Stair,Ralph Ave,Mac Dougal St,NE,FALSE,,Yes,,,
-73.913732,40.678594,IND,Fulton Street,Rockaway Av,C,,,,,,,,,C,Stair,Hopkinson Ave,Fulton St,NW,FALSE,,Yes,,,
-73.913651,40.678317,IND,Fulton Street,Rockaway Av,C,,,,,,,,,C,Stair,Hopkinson Ave,Fulton St,SW,FALSE,,Yes,,,
-73.910661,40.678017,IND,Fulton Street,Rockaway Av,C,,,,,,,,,C,Stair,Rockaway Ave,Fulton St,SE,FALSE,,No,No,Yes,
-73.910773,40.678513,IND,Fulton Street,Rockaway Av,C,,,,,,,,,C,Stair,Rockaway Ave,Fulton St,NE,FALSE,,No,Yes,,
-73.910875,40.678142,IND,Fulton Street,Rockaway Av,C,,,,,,,,,C,Stair,Rockaway Ave,Fulton St,SW,FALSE,,No,No,Yes,
-73.910971,40.67846,IND,Fulton Street,Rockaway Av,C,,,,,,,,,C,Stair,Rockaway Ave,Fulton St,NW,FALSE,,No,Yes,,
-73.903922,40.678334,IND,Fulton Street,Broadway Junction,A,C,J,L,,,,,,ACJL,Door,Fulton St,Van Sinderen Ave,SW,FALSE,,Yes,,,
-73.896645,40.674242,IND,Fulton Street,Liberty Av,C,,,,,,,,,C,Stair,Pennsylvania Ave,Liberty Ave,SW,FALSE,,Yes,,,
-73.896312,40.674268,IND,Fulton Street,Liberty Av,C,,,,,,,,,C,Stair,Pennsylvania Ave,Liberty Ave,SE,FALSE,,Yes,,,
-73.896776,40.67443,IND,Fulton Street,Liberty Av,C,,,,,,,,,C,Stair,Pennsylvania Ave,Liberty Ave,NW,FALSE,,Yes,,,
-73.896364,40.674567,IND,Fulton Street,Liberty Av,C,,,,,,,,,C,Stair,Pennsylvania Ave,Liberty Ave,NE,FALSE,,Yes,,,
-73.890164,40.672479,IND,Fulton Street,Van Siclen Av,C,,,,,,,,,C,Stair,Van Siclen Ave,Pitkin Ave,SE,FALSE,,Yes,,,
-73.890257,40.67285,IND,Fulton Street,Van Siclen Av,C,,,,,,,,,C,Stair,Van Siclen Ave,Pitkin Ave,NE,FALSE,,Yes,,,
-73.890381,40.672545,IND,Fulton Street,Van Siclen Av,C,,,,,,,,,C,Stair,Van Siclen Ave,Pitkin Ave,SW,FALSE,,Yes,,,
-73.890584,40.672771,IND,Fulton Street,Van Siclen Av,C,,,,,,,,,C,Stair,Van Siclen Ave,Pitkin Ave,NW,FALSE,,Yes,,,
-73.880667,40.67397,IND,Fulton Street,Shepherd Av,C,,,,,,,,,C,Stair,Shepherd Ave,Pitkin Ave,SE,FALSE,,Yes,,,
-73.880749,40.674303,IND,Fulton Street,Shepherd Av,C,,,,,,,,,C,Stair,Shepherd Ave,Pitkin Ave,NE,FALSE,,Yes,,,
-73.880927,40.674234,IND,Fulton Street,Shepherd Av,C,,,,,,,,,C,Stair,Shepherd Ave,Pitkin Ave,SW,FALSE,,Yes,,,
-73.880869,40.673989,IND,Fulton Street,Shepherd Av,C,,,,,,,,,C,Stair,Shepherd Ave,Pitkin Ave,NW,FALSE,,Yes,,,
-73.871801,40.675301,IND,Fulton Street,Euclid Av,A,C,,,,,,,,AC,Stair,Euclid Ave,Pitkin Ave,SE,TRUE,,Yes,,,
-73.871742,40.675533,IND,Fulton Street,Euclid Av,A,C,,,,,,,,AC,Stair,Euclid Ave,Pitkin Ave,NE,TRUE,,Yes,,,
-73.872115,40.675274,IND,Fulton Street,Euclid Av,A,C,,,,,,,,AC,Stair,Euclid Ave,Pitkin Ave,SW,TRUE,,Yes,,,
-73.872109,40.675478,IND,Fulton Street,Euclid Av,A,C,,,,,,,,AC,Stair,Euclid Ave,Pitkin Ave,NW,TRUE,,Yes,,,
-73.871875,40.675554,IND,Fulton Street,Euclid Av,A,C,,,,,,,,AC,Elevator,Pitkin,,NE,TRUE,,Yes,,,
-73.865491,40.676735,IND,Liberty Avenue,Grant Av,A,,,,,,,,,A,Door,Grant Ave,Pitkin Ave,NE,FALSE,,Yes,,,
-73.858024,40.679371,IND,Liberty Avenue,80th St-Hudson St,A,,,,,,,,,A,Stair,80th St,Liberty Ave,SE,FALSE,,Yes,,,
-73.858049,40.679498,IND,Liberty Avenue,80th St-Hudson St,A,,,,,,,,,A,Stair,80th St,Liberty Ave,NE,FALSE,,Yes,,,
-73.860291,40.679215,IND,Liberty Avenue,80th St-Hudson St,A,,,,,,,,,A,Stair,77th St,Liberty Ave,SE,FALSE,,No,Yes,,
-73.860284,40.679361,IND,Liberty Avenue,80th St-Hudson St,A,,,,,,,,,A,Stair,77th St,Liberty Ave,NE,FALSE,,No,Yes,,
-73.850401,40.679828,IND,Liberty Avenue,88th St-Boyd Av,A,,,,,,,,,A,Stair,88th St,Liberty Ave,SE,FALSE,,Yes,,,
-73.850413,40.679973,IND,Liberty Avenue,88th St-Boyd Av,A,,,,,,,,,A,Stair,88th St,Liberty Ave,NE,FALSE,,Yes,,,
-73.845131,40.680158,IND,Liberty Avenue,Rockaway Blvd,A,,,,,,,,,A,Stair,94th St,Liberty Ave,SW,FALSE,,Yes,,,
-73.845159,40.680305,IND,Liberty Avenue,Rockaway Blvd,A,,,,,,,,,A,Stair,94th St,Liberty Ave,NW,FALSE,,Yes,,,
-73.842537,40.680611,IND,Liberty Avenue,Rockaway Blvd,A,,,,,,,,,A,Stair,97th St,Liberty Ave,NW,FALSE,,No,Yes,,
-73.842558,40.680774,IND,Liberty Avenue,Rockaway Blvd,A,,,,,,,,,A,Stair,97th St,Liberty Ave,SW,FALSE,,No,Yes,,
-73.836742,40.681994,IND,Liberty Avenue,104th St-Oxford Av,A,,,,,,,,,A,Stair,104th St,Liberty Ave,SE,FALSE,,Yes,,,
-73.836836,40.68212,IND,Liberty Avenue,104th St-Oxford Av,A,,,,,,,,,A,Stair,104th St,Liberty Ave,NE,FALSE,,Yes,,,
-73.830898,40.684732,IND,Liberty Avenue,111th St-Greenwood Av,A,,,,,,,,,A,Stair,111th St,Liberty Ave,SE,FALSE,,Yes,,,
-73.830943,40.684874,IND,Liberty Avenue,111th St-Greenwood Av,A,,,,,,,,,A,Stair,111th St,Liberty Ave,NE,FALSE,,Yes,,,
-73.832816,40.683972,IND,Liberty Avenue,111th St-Greenwood Av,A,,,,,,,,,A,Stair,109th St,Liberty Ave,SE,FALSE,,No,Yes,,
-73.832889,40.684111,IND,Liberty Avenue,111th St-Greenwood Av,A,,,,,,,,,A,Stair,109th St,Liberty Ave,NW,FALSE,,No,Yes,,
-73.824314,40.686103,IND,Liberty Avenue,Lefferts Blvd,A,,,,,,,,,A,Stair,Lefferts Blvd,Liberty Ave,SW,FALSE,,Yes,,,
-73.824378,40.686234,IND,Liberty Avenue,Lefferts Blvd,A,,,,,,,,,A,Stair,Lefferts Blvd,Liberty Ave,NW,FALSE,,Yes,,,
-73.827092,40.68572,IND,Liberty Avenue,Lefferts Blvd,A,,,,,,,,,A,Stair,116th St,Liberty Ave,SW,FALSE,,No,Yes,,
-73.827107,40.685868,IND,Liberty Avenue,Lefferts Blvd,A,,,,,,,,,A,Stair,116th St,Liberty Ave,NW,FALSE,,No,Yes,,
-73.83348,40.667018,IND,Rockaway,Aqueduct-North Conduit Av,A,,,,,,,,,A,Door,Cohancy St,North Conduit Ave,NE,FALSE,,Yes,,,
-73.834721,40.669339,IND,Rockaway,Aqueduct-North Conduit Av,A,,,,,,,,,A,Stair,99th Pl,Hawtree St,NE,FALSE,,No,No,Yes,
-73.830518,40.660465,IND,Rockaway,Howard Beach,A,,,,,,,,,A,Elevator,103rd St,159th Ave,NE,TRUE,,Yes,,,
-73.830453,40.660486,IND,Rockaway,Howard Beach,A,,,,,,,,,A,Elevator,103rd St,159th Ave,NE,TRUE,,Yes,,,
-73.830369,40.660372,IND,Rockaway,Howard Beach,A,,,,,,,,,A,Stair,103rd St,159th Ave,SE,TRUE,,Yes,,,
-73.830372,40.66016,IND,Rockaway,Howard Beach,A,,,,,,,,,A,Stair,103rd St,159th Ave,SE,TRUE,,No,Yes,,
-73.815967,40.608007,IND,Rockaway,Broad Channel,A,H,,,,,,,,AH,Stair,West Rd,Noel Rd,NE,FALSE,,Yes,,,
-73.813907,40.58808,IND,Rockaway,Beach 90th St-Holland,H,,,,,,,,,H,Stair,Beach 89th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.813755,40.587929,IND,Rockaway,Beach 90th St-Holland,H,,,,,,,,,H,Stair,Beach 89th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.814037,40.587814,IND,Rockaway,Beach 90th St-Holland,H,,,,,,,,,H,Stair,Beach 90th St,Rockaway Frwy,SE,FALSE,,Yes,,,
-73.814117,40.587999,IND,Rockaway,Beach 90th St-Holland,H,,,,,,,,,H,Stair,Beach 90th St,Rockaway Frwy,NE,FALSE,,Yes,,,
-73.820595,40.585208,IND,Rockaway,Beach 98th St-Playland,H,,,,,,,,,H,Stair,Beach 98th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.820345,40.58554,IND,Rockaway,Beach 98th St-Playland,H,,,,,,,,,H,Stair,Beach 98th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.820249,40.585342,IND,Rockaway,Beach 98th St-Playland,H,,,,,,,,,H,Stair,Beach 98th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.827232,40.583435,IND,Rockaway,Beach 105th St-Seaside,H,,,,,,,,,H,Stair,Beach 106th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.827388,40.583187,IND,Rockaway,Beach 105th St-Seaside,H,,,,,,,,,H,Stair,Beach 106th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.827474,40.583369,IND,Rockaway,Beach 105th St-Seaside,H,,,,,,,,,H,Stair,Beach 106th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.827163,40.583248,IND,Rockaway,Beach 105th St-Seaside,H,,,,,,,,,H,Stair,Beach 106th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.837418,40.58051,IND,Rockaway,Rockaway Park-Beach 116th,H,,,,,,,,,H,Door,Beach 116th St,Wainwright Ct,NE,TRUE,,Yes,,,
-73.797789,40.590744,IND,Rockaway,Beach 67th St-Gaston,A,,,,,,,,,A,Stair,Beach 67th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.796609,40.590901,IND,Rockaway,Beach 67th St-Gaston,A,,,,,,,,,A,Stair,Beach 67th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.79646,40.591123,IND,Rockaway,Beach 67th St-Gaston,A,,,,,,,,,A,Stair,Beach 67th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.796176,40.590951,IND,Rockaway,Beach 67th St-Gaston,A,,,,,,,,,A,Stair,Beach 67th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.789161,40.59249,IND,Rockaway,Beach 60th St-Straiton,A,,,,,,,,,A,Stair,Beach 59th Sr,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.789153,40.592292,IND,Rockaway,Beach 60th St-Straiton,A,,,,,,,,,A,Stair,Beach 59th Sr,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.78941,40.592478,IND,Rockaway,Beach 60th St-Straiton,A,,,,,,,,,A,Stair,Beach 60th St,Rockaway Frwy,NE,FALSE,,Yes,,,
-73.789578,40.592269,IND,Rockaway,Beach 60th St-Straiton,A,,,,,,,,,A,Stair,Beach 60th St,Rockaway Frwy,SE,FALSE,,Yes,,,
-73.775743,40.593106,IND,Rockaway,Beach 44th St-Frank Av,A,,,,,,,,,A,Stair,Beach 44th St,Edgemere Ave,NW,FALSE,,Yes,,,
-73.775715,40.592897,IND,Rockaway,Beach 44th St-Frank Av,A,,,,,,,,,A,Stair,Beach 44th St,Edgemere Ave,SW,FALSE,,Yes,,,
-73.776109,40.59286,IND,Rockaway,Beach 44th St-Frank Av,A,,,,,,,,,A,Stair,Beach 45th St,Edgemere Ave,SW,FALSE,,Yes,,,
-73.775985,40.593079,IND,Rockaway,Beach 44th St-Frank Av,A,,,,,,,,,A,Stair,Beach 45th St,Edgemere Ave,NE,FALSE,,Yes,,,
-73.768032,40.595617,IND,Rockaway,Beach 36th St-Edgemere,A,,,,,,,,,A,Stair,Beach 35th,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.767919,40.595469,IND,Rockaway,Beach 36th St-Edgemere,A,,,,,,,,,A,Stair,Beach 35th,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.768206,40.595297,IND,Rockaway,Beach 36th St-Edgemere,A,,,,,,,,,A,Stair,Beach 36th,Edgemere Ave,SE,FALSE,,Yes,,,
-73.768313,40.595445,IND,Rockaway,Beach 36th St-Edgemere,A,,,,,,,,,A,Stair,Beach 36th,Edgemere Ave,NE,FALSE,,Yes,,,
-73.761959,40.599708,IND,Rockaway,Beach 25th St-Wavecrest,A,,,,,,,,,A,Stair,Beach 25th St,Rockaway Frwy,NW,FALSE,,Yes,,,
-73.761807,40.599427,IND,Rockaway,Beach 25th St-Wavecrest,A,,,,,,,,,A,Stair,Beach 25th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.761596,40.59967,IND,Rockaway,Beach 25th St-Wavecrest,A,,,,,,,,,A,Stair,Beach 25th St,Rockaway Frwy,SW,FALSE,,Yes,,,
-73.754178,40.604657,IND,Rockaway,Far Rockaway-Mott Av,A,,,,,,,,,A,Door,Beach 22nd St,Mott Ave,SW,FALSE,,Yes,,,
-73.879267,40.874902,IND,Concourse,205th St,D,,,,,,,,,D,Stair,Bainbridge Ave,205th St,SE,FALSE,,Yes,,,
-73.87961,40.875087,IND,Concourse,205th St,D,,,,,,,,,D,Stair,Bainbridge Ave,205th St,NE,FALSE,,Yes,,,
-73.877501,40.874021,IND,Concourse,205th St,D,,,,,,,,,D,Stair,Perry Ave,205th St,SE,FALSE,,Yes,,,
-73.877533,40.874262,IND,Concourse,205th St,D,,,,,,,,,D,Stair,Perry Ave,205th St,NW,FALSE,,Yes,,,
-73.887788,40.872198,IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,BD,Stair,Grand Concourse,Bedford Park Blvd,SE,FALSE,,Yes,,,
-73.887894,40.872468,IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,BD,Stair,Grand Concourse,Bedford Park Blvd,NW,FALSE,,Yes,,,
-73.887459,40.872135,IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,BD,Stair,Grand Concourse,Bedofrd Park Blvd,NE,FALSE,,Yes,,,
-73.887112,40.874084,IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,BD,Stair,Grand Concourse,203rd St,NW,FALSE,,No,Yes,,
-73.886466,40.874025,IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,BD,Stair,Grand Concourse,203rd St,NE,FALSE,,No,Yes,,
-73.893195,40.868114,IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,196th St,NW,FALSE,,Yes,,,
-73.892739,40.867688,IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,196th St,SE,FALSE,,Yes,,,
-73.894306,40.866181,IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,BD,Door,Grand Concourse,Kingsbridge Rd,NE,FALSE,,Yes,Yes,,
-73.894521,40.866369,IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,Kingsbridge Rd,NW,FALSE,,Yes,Yes,,
-73.893982,40.866127,IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,Kingsbridge Rd,NE,FALSE,,Yes,Yes,,
-73.898098,40.861401,IND,Concourse,Fordham Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,188th St,SW,FALSE,,Yes,,,
-73.897424,40.861147,IND,Concourse,Fordham Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,188th St,SE,FALSE,,Yes,,,
-73.898019,40.861592,IND,Concourse,Fordham Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,188th St,NW,FALSE,,Yes,,,
-73.897355,40.861322,IND,Concourse,Fordham Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,188th St,NE,FALSE,,Yes,,,
-73.896885,40.862296,IND,Concourse,Fordham Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,Fordham Rd,SE,FALSE,,No,Yes,,
-73.896662,40.862608,IND,Concourse,Fordham Rd,B,D,,,,,,,,BD,Stair,Grand Concourse,Fordham Rd,NE,FALSE,,No,Yes,,
-73.90114,40.856038,IND,Concourse,182nd-183rd Sts,B,,,,,,,,,B,Stair,Grand Concourse,182nd St,SW,FALSE,,Yes,,,
-73.900484,40.855864,IND,Concourse,182nd-183rd Sts,B,,,,,,,,,B,Stair,Grand Concourse,182nd St,SE,FALSE,,Yes,,,
-73.901115,40.856237,IND,Concourse,182nd-183rd Sts,B,,,,,,,,,B,Stair,Grand Concourse,182nd St,NW,FALSE,,Yes,,,
-73.900449,40.856039,IND,Concourse,182nd-183rd Sts,B,,,,,,,,,B,Stair,Grand Concourse,182nd St,NE,FALSE,,Yes,,,
-73.906084,40.849864,IND,Concourse,Tremont Av,B,D,,,,,,,,BD,Stair,Grand Concourse,Echo Pl,SW,FALSE,,Yes,,,
-73.905841,40.850124,IND,Concourse,Tremont Av,B,D,,,,,,,,BD,Stair,Grand Concourse,Echo Pl,NW,FALSE,,Yes,,,
-73.905226,40.849968,IND,Concourse,Tremont Av,B,D,,,,,,,,BD,Stair,Grand Concourse,Echo Pl,NE,FALSE,,Yes,,,
-73.905093,40.851052,IND,Concourse,Tremont Av,B,D,,,,,,,,BD,Stair,Grand Concourse,179th St,SW,FALSE,,No,Yes,,
-73.904263,40.851176,IND,Concourse,Tremont Av,B,D,,,,,,,,BD,Stair,Grand Concourse,179th St,NE,FALSE,,No,Yes,,
-73.911212,40.844933,IND,Concourse,174-175th Sts,B,,,,,,,,,B,Door,Grand Concourse,174th St,NW,FALSE,,Yes,,,
-73.910885,40.844939,IND,Concourse,174-175th Sts,B,,,,,,,,,B,Stair,Grand Concourse,174th St,NE,FALSE,,Yes,,,
-73.909796,40.846461,IND,Concourse,174-175th Sts,B,,,,,,,,,B,Stair,Grand Concourse,175th St,SW,FALSE,,Yes,Yes,,
-73.909047,40.846354,IND,Concourse,174-175th Sts,B,,,,,,,,,B,Stair,Grand Concourse,175th St,NE,FALSE,,Yes,Yes,,
-73.912743,40.839751,IND,Concourse,170th St,B,,,,,,,,,B,Stair,Grand Concourse,171st St,NE,FALSE,,Yes,,,
-73.913333,40.840097,IND,Concourse,170th St,B,,,,,,,,,B,Stair,Grand Concourse,171st St,NW,FALSE,,Yes,,,
-73.914191,40.838618,IND,Concourse,170th St,B,,,,,,,,,B,Stair,Grand Concourse,170th St,SW,FALSE,,Yes,Yes,,
-73.913626,40.838421,IND,Concourse,170th St,B,,,,,,,,,B,Stair,Grand Concourse,170th St,SE,FALSE,,No,No,Yes,
-73.914037,40.838991,IND,Concourse,170th St,B,,,,,,,,,B,Stair,Grand Concourse,170th St,NW,FALSE,,Yes,Yes,,
-73.918155,40.834466,IND,Concourse,167th St,B,,,,,,,,,B,Stair,Grand Concourse,167th St,SW,FALSE,,Yes,,,
-73.917562,40.834286,IND,Concourse,167th St,B,,,,,,,,,B,Stair,Grand Concourse,167th St,SE,FALSE,,Yes,,,
-73.917838,40.834788,IND,Concourse,167th St,B,,,,,,,,,B,Stair,Grand Concourse,167th St,NW,FALSE,,Yes,,,
-73.917245,40.834609,IND,Concourse,167th St,B,,,,,,,,,B,Stair,Grand Concourse,167th St,NE,FALSE,,Yes,,,
-73.919399,40.833111,IND,Concourse,167th St,B,,,,,,,,,B,Stair,Grand Concourse,McClellan St,SW,FALSE,,No,Yes,,
-73.918822,40.832912,IND,Concourse,167th St,B,,,,,,,,,B,Stair,Grand Concourse,McClellan St,SE,FALSE,,No,No,Yes,
-73.925715,40.82784,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Elevator,River Ave,161st St,NE,TRUE,,Yes,,,
-73.926004,40.827488,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Stair,River Ave,161st St,SE,TRUE,,Yes,,,
-73.92625,40.827471,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Stair,River Ave,161st St,SW,TRUE,,Yes,,,
-73.926202,40.827545,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Stair,River Ave,161st St,SW,TRUE,,Yes,,,
-73.925588,40.828011,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Stair,River Ave,161st St,NE,TRUE,,Yes,,,
-73.924217,40.827372,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Door,Walton Ave,161st St,NW,TRUE,,Yes,,,
-73.924028,40.827572,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Stair,Walton Ave,161st St,NW,TRUE,,Yes,,,
-73.924156,40.827539,IND,Concourse,161st St-Yankee Stadium,B,4,,,,,,,,B4,Stair,Walton Ave,161st St,NW,TRUE,,Yes,,,
-73.936687,40.830313,IND,Concourse,155th St,B,,,,,,,,,B,Stair,Frederick Douglass Blvd,156th St,NW,FALSE,,Yes,,,
-73.942374,40.754322,IND,63rd Street,21st St,F,,,,,,,,,F,Elevator,21st St,41st Ave,NW,TRUE,,Yes,,,
-73.942491,40.754131,IND,63rd Street,21st St,F,,,,,,,,,F,Escalator,21st St,41st Ave,NW,TRUE,,Yes,,,
-73.942521,40.754195,IND,63rd Street,21st St,F,,,,,,,,,F,Escalator,21st St,41st Ave,NW,TRUE,,Yes,,,
-73.942132,40.754069,IND,63rd Street,21st St,F,,,,,,,,,F,Stair,21st St,41st Ave,NE,TRUE,,Yes,,,
-73.941935,40.754255,IND,63rd Street,21st St,F,,,,,,,,,F,Stair,21st St,41st Ave,NE,TRUE,,Yes,,,
-73.953505,40.759016,IND,63rd Street,Roosevelt Island,F,,,,,,,,,F,Door,West Rd,Unnamed St,SE,TRUE,,Yes,,,
-73.966514,40.764884,IND,63rd Street,Lexington Av,F,,,,,,,,,F,Elevator,Lexington Ave,63rd St,NW,TRUE,,Yes,,,
-73.966411,40.764881,IND,63rd Street,Lexington Av,F,,,,,,,,,F,Escalator,Lexington Ave,63rd St,NW,TRUE,,Yes,,,
-73.966431,40.764874,IND,63rd Street,Lexington Av,F,,,,,,,,,F,Escalator,Lexington Ave,63rd St,NW,TRUE,,Yes,,,
-73.966552,40.764721,IND,63rd Street,Lexington Av,F,,,,,,,,,F,Stair,Lexington Ave,63rd St,SW,TRUE,,Yes,,,
-73.966422,40.764866,IND,63rd Street,Lexington Av,F,,,,,,,,,F,Stair,Lexington Ave,63rd St,NW,TRUE,,Yes,,,
-73.977358,40.763874,IND,6th Avenue,57th St,F,,,,,,,,,F,Stair,6th Ave,56th St,NE,FALSE,,Yes,,,
-73.97743,40.764227,IND,6th Avenue,57th St,F,,,,,,,,,F,Stair,6th Ave,57th St,SW,FALSE,,Yes,,,
-73.977264,40.763998,IND,6th Avenue,57th St,F,,,,,,,,,F,Stair,6th Ave,57th St,SE,FALSE,,Yes,,,
-73.977974,40.763482,IND,6th Avenue,57th St,F,,,,,,,,,F,Stair,6th Ave,56th St,SW,FALSE,,No,Yes,,
-73.977674,40.763392,IND,6th Avenue,57th St,F,,,,,,,,,F,Stair,6th Ave,56th St,SE,FALSE,,No,Yes,,
